F1 ,F2,F3,F4,F5,F6,F7,F8,F9,Class
627,111,1,56,63,34,75,26,122,Abnormal
699,111,1,56,63,34,75,26,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
542,10,1,15,80,0,0,0,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
540,10,1,15,78,0,0,0,126,Abnormal
778,261,13,55,64,176,216,35,122,Abnormal
850,261,13,55,64,176,216,35,122,Abnormal
769,252,13,56,64,169,210,32,122,Abnormal
841,252,13,56,64,169,210,32,122,Abnormal
547,10,1,15,85,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
548,10,1,15,86,0,0,0,122,Abnormal
534,10,1,15,72,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
603,87,5,25,63,51,61,16,122,Abnormal
674,87,5,25,63,51,61,16,122,Abnormal
679,163,5,50,63,93,128,25,122,Abnormal
751,163,5,50,63,93,128,25,122,Abnormal
603,87,5,25,63,51,61,16,122,Abnormal
674,87,5,25,63,51,61,16,122,Abnormal
601,85,5,24,63,51,60,15,122,Abnormal
672,85,5,24,63,51,60,15,122,Abnormal
595,75,5,19,67,49,53,12,122,Abnormal
666,75,5,19,67,49,53,12,122,Abnormal
596,76,5,19,67,49,53,13,122,Abnormal
667,76,5,19,67,49,53,13,122,Abnormal
595,75,5,18,67,51,54,11,122,Abnormal
666,75,5,18,67,51,54,11,122,Abnormal
511,10,1,15,49,0,0,0,122,Abnormal
600,75,1,48,72,25,58,7,122,Abnormal
671,75,1,48,72,25,58,7,122,Abnormal
541,16,1,16,72,3,4,2,122,Abnormal
611,16,1,16,72,3,4,2,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
572,57,3,23,62,31,39,8,122,Abnormal
643,57,3,23,62,31,39,8,122,Abnormal
603,88,3,28,62,44,57,21,122,Abnormal
674,88,3,28,62,44,57,21,122,Abnormal
570,55,3,20,62,32,37,8,122,Abnormal
641,55,3,20,62,32,37,8,122,Abnormal
568,53,3,19,62,32,36,7,122,Abnormal
639,53,3,19,62,32,36,7,122,Abnormal
522,10,1,15,60,0,0,0,122,Abnormal
801,283,13,71,65,170,226,47,122,Abnormal
873,283,13,71,65,170,226,47,122,Abnormal
758,240,13,55,65,155,195,35,122,Abnormal
830,240,13,55,65,155,195,35,122,Abnormal
589,73,1,31,63,29,45,18,122,Abnormal
660,73,1,31,63,29,45,18,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
503,10,1,15,41,0,0,0,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
553,10,1,15,91,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
816,299,13,62,64,200,247,42,122,Abnormal
888,299,13,62,64,200,247,42,122,Abnormal
854,337,13,90,64,207,282,45,122,Abnormal
926,337,13,90,64,207,282,45,122,Abnormal
804,287,13,56,64,198,239,38,122,Abnormal
876,287,13,56,64,198,239,38,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
541,10,1,15,79,0,0,0,122,Abnormal
518,10,1,15,56,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
604,88,5,26,63,51,62,16,122,Abnormal
675,88,5,26,63,51,62,16,122,Abnormal
602,86,5,25,63,51,61,15,122,Abnormal
673,86,5,25,63,51,61,15,122,Abnormal
590,70,5,23,67,41,49,11,122,Abnormal
661,70,5,23,67,41,49,11,122,Abnormal
601,81,5,21,67,53,59,12,122,Abnormal
672,81,5,21,67,53,59,12,122,Abnormal
588,68,5,21,67,43,49,9,122,Abnormal
659,68,5,21,67,43,49,9,122,Abnormal
515,10,1,15,53,0,0,0,126,Abnormal
542,17,1,17,72,3,5,2,122,Abnormal
612,17,1,17,72,3,5,2,122,Abnormal
582,57,1,31,72,18,34,13,122,Abnormal
653,57,1,31,72,18,34,13,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
615,99,1,44,63,53,82,7,122,Abnormal
686,99,1,44,63,53,82,7,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
564,49,3,19,62,29,33,6,122,Abnormal
635,49,3,19,62,29,33,6,122,Abnormal
562,47,3,18,62,29,32,5,122,Abnormal
633,47,3,18,62,29,32,5,122,Abnormal
509,10,1,15,47,0,0,0,122,Abnormal
532,10,1,15,70,0,0,0,122,Abnormal
772,254,13,55,65,168,208,36,122,Abnormal
844,254,13,55,65,168,208,36,122,Abnormal
805,287,13,53,65,202,240,37,122,Abnormal
877,287,13,53,65,202,240,37,122,Abnormal
559,43,1,23,63,19,27,6,122,Abnormal
630,43,1,23,63,19,27,6,122,Abnormal
595,79,1,31,63,31,47,22,122,Abnormal
666,79,1,31,63,31,47,22,122,Abnormal
527,10,1,15,65,0,0,0,122,Abnormal
542,10,1,15,80,0,0,0,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
508,10,1,15,46,0,0,0,122,Abnormal
812,295,13,67,64,188,240,45,122,Abnormal
884,295,13,67,64,188,240,45,122,Abnormal
862,345,13,94,64,205,284,51,122,Abnormal
934,345,13,94,64,205,284,51,122,Abnormal
804,287,13,64,64,184,233,44,122,Abnormal
876,287,13,64,64,184,233,44,122,Abnormal
797,280,13,60,64,184,229,41,122,Abnormal
869,280,13,60,64,184,229,41,122,Abnormal
499,10,1,15,37,0,0,0,122,Abnormal
527,10,1,15,65,0,0,0,122,Abnormal
518,10,1,15,56,0,0,0,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
601,85,5,24,63,51,60,15,122,Abnormal
672,85,5,24,63,51,60,15,122,Abnormal
646,126,5,48,67,68,101,15,122,Abnormal
718,126,5,48,67,68,101,15,122,Abnormal
589,69,5,16,67,49,50,9,122,Abnormal
1257,14,1,16,67,2,3,1,122,Abnormal
592,67,1,37,72,19,41,16,122,Abnormal
663,67,1,37,72,19,41,16,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
553,10,1,15,91,0,0,0,122,Abnormal
511,10,1,15,49,0,0,0,122,Abnormal
631,115,1,49,63,59,93,12,122,Abnormal
703,115,1,49,63,59,93,12,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
595,80,3,34,62,35,54,16,122,Abnormal
666,80,3,34,62,35,54,16,122,Abnormal
571,56,3,21,62,32,38,8,122,Abnormal
642,56,3,21,62,32,38,8,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
1387,10,1,15,75,0,0,0,122,Abnormal
795,277,13,57,65,186,228,39,122,Abnormal
867,277,13,57,65,186,228,39,122,Abnormal
790,272,13,53,65,186,224,38,122,Abnormal
862,272,13,53,65,186,224,38,122,Abnormal
791,273,13,54,65,186,225,38,122,Abnormal
863,273,13,54,65,186,225,38,122,Abnormal
546,30,1,17,63,15,17,3,122,Abnormal
617,30,1,17,63,15,17,3,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
510,10,1,15,48,0,0,0,122,Abnormal
544,10,1,15,82,0,0,0,122,Abnormal
793,276,13,56,64,188,229,37,122,Abnormal
865,276,13,56,64,188,229,37,122,Abnormal
798,281,13,57,64,192,234,37,122,Abnormal
870,281,13,57,64,192,234,37,122,Abnormal
793,276,13,56,64,189,230,36,122,Abnormal
865,276,13,56,64,189,230,36,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
637,121,5,35,63,67,87,24,122,Abnormal
709,121,5,35,63,67,87,24,122,Abnormal
666,150,5,53,63,79,117,23,122,Abnormal
738,150,5,53,63,79,117,23,122,Abnormal
599,83,5,22,63,52,59,14,122,Abnormal
670,83,5,22,63,52,59,14,122,Abnormal
597,81,5,21,63,52,58,13,122,Abnormal
668,81,5,21,63,52,58,13,122,Abnormal
699,179,5,66,67,95,146,23,122,Abnormal
771,179,5,66,67,95,146,23,122,Abnormal
594,74,5,21,67,48,54,10,122,Abnormal
665,74,5,21,67,48,54,10,122,Abnormal
590,70,5,20,67,46,51,9,122,Abnormal
661,70,5,20,67,46,51,9,122,Abnormal
499,10,1,15,37,0,0,0,122,Abnormal
1123,607,1,408,63,91,484,113,122,Abnormal
1195,607,1,408,63,91,484,113,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
631,116,3,53,62,51,89,17,122,Abnormal
703,116,3,53,62,51,89,17,122,Abnormal
565,50,3,20,62,29,34,6,122,Abnormal
636,50,3,20,62,29,34,6,122,Abnormal
568,53,3,19,62,32,36,7,122,Abnormal
639,53,3,19,62,32,36,7,122,Abnormal
1352,10,1,15,58,0,0,0,122,Abnormal
775,257,13,54,65,170,209,38,122,Abnormal
847,257,13,54,65,170,209,38,122,Abnormal
832,314,13,64,65,208,257,47,122,Abnormal
904,314,13,64,65,208,257,47,122,Abnormal
780,262,13,55,65,171,211,41,122,Abnormal
852,262,13,55,65,171,211,41,122,Abnormal
773,255,13,53,65,170,208,37,122,Abnormal
845,255,13,53,65,170,208,37,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
547,10,1,15,85,0,0,0,122,Abnormal
504,10,1,15,42,0,0,0,122,Abnormal
528,10,1,15,66,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
503,10,1,15,41,0,0,0,122,Abnormal
869,352,13,97,64,214,296,46,122,Abnormal
941,352,13,97,64,214,296,46,122,Abnormal
769,252,13,51,64,174,210,32,122,Abnormal
841,252,13,51,64,174,210,32,122,Abnormal
507,10,1,15,45,0,0,0,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
535,10,1,15,73,0,0,0,126,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
523,10,1,15,61,0,0,0,122,Abnormal
523,10,1,15,61,0,0,0,122,Abnormal
669,153,5,50,63,84,119,24,122,Abnormal
741,153,5,50,63,84,119,24,122,Abnormal
601,85,5,24,63,52,61,14,122,Abnormal
672,85,5,24,63,52,61,14,122,Abnormal
599,83,5,23,63,52,60,13,122,Abnormal
670,83,5,23,63,52,60,13,122,Abnormal
596,76,5,23,67,47,55,11,122,Abnormal
667,76,5,23,67,47,55,11,122,Abnormal
590,70,5,21,67,45,51,9,122,Abnormal
661,70,5,21,67,45,51,9,122,Abnormal
556,10,1,15,94,0,0,0,122,Abnormal
645,129,1,61,63,58,104,15,122,Abnormal
717,129,1,61,63,58,104,15,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
528,10,1,15,66,0,0,0,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
865,347,13,71,65,231,287,50,122,Abnormal
937,347,13,71,65,231,287,50,122,Abnormal
819,301,13,58,65,206,249,42,122,Abnormal
891,301,13,58,65,206,249,42,122,Abnormal
814,296,13,57,65,204,246,40,122,Abnormal
886,296,13,57,65,204,246,40,122,Abnormal
542,10,1,15,80,0,0,0,122,Abnormal
609,93,1,51,63,38,74,9,122,Abnormal
680,93,1,51,63,38,74,9,122,Abnormal
582,66,1,27,63,29,41,15,122,Abnormal
653,66,1,27,63,29,41,15,122,Abnormal
858,341,13,91,64,210,286,45,122,Abnormal
930,341,13,91,64,210,286,45,122,Abnormal
829,312,13,65,64,202,252,50,122,Abnormal
901,312,13,65,64,202,252,50,122,Abnormal
795,278,13,58,64,186,229,39,122,Abnormal
867,278,13,58,64,186,229,39,122,Abnormal
798,281,13,59,64,188,232,39,122,Abnormal
870,281,13,59,64,188,232,39,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
582,66,5,24,63,36,45,11,122,Abnormal
653,66,5,24,63,36,45,11,122,Abnormal
597,81,5,21,63,52,58,13,122,Abnormal
668,81,5,21,63,52,58,13,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
652,132,5,48,67,62,95,27,122,Abnormal
724,132,5,48,67,62,95,27,122,Abnormal
597,77,5,19,67,51,55,12,122,Abnormal
668,77,5,19,67,51,55,12,122,Abnormal
589,69,5,20,67,45,50,9,122,Abnormal
660,69,5,20,67,45,50,9,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
705,189,1,44,63,122,151,28,122,Abnormal
777,189,1,44,63,122,151,28,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
1253,48,3,20,63,28,33,5,122,Abnormal
600,85,3,35,62,34,54,21,122,Abnormal
671,85,3,35,62,34,54,21,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
1355,10,1,15,62,0,0,0,122,Abnormal
823,305,13,66,65,202,253,42,122,Abnormal
895,305,13,66,65,202,253,42,122,Abnormal
780,262,13,53,65,176,214,38,122,Abnormal
852,262,13,53,65,176,214,38,122,Abnormal
772,254,13,52,65,175,212,32,122,Abnormal
844,254,13,52,65,175,212,32,122,Abnormal
550,34,1,18,63,16,19,5,122,Abnormal
621,34,1,18,63,16,19,5,122,Abnormal
526,10,1,15,64,0,0,0,122,Abnormal
537,10,1,15,75,0,0,0,122,Abnormal
554,10,1,15,92,0,0,0,122,Abnormal
550,10,1,15,88,0,0,0,126,Abnormal
780,263,13,58,64,174,217,36,122,Abnormal
852,263,13,58,64,174,217,36,122,Abnormal
768,251,13,55,64,166,206,35,122,Abnormal
840,251,13,55,64,166,206,35,122,Abnormal
776,259,13,54,64,175,214,35,122,Abnormal
848,259,13,54,64,175,214,35,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
512,10,1,15,50,0,0,0,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
630,114,5,38,63,53,76,28,122,Abnormal
702,114,5,38,63,53,76,28,122,Abnormal
600,84,5,23,63,52,60,14,122,Abnormal
671,84,5,23,63,52,60,14,122,Abnormal
599,83,5,23,63,52,60,13,122,Abnormal
670,83,5,23,63,52,60,13,122,Abnormal
589,69,5,20,67,44,49,10,122,Abnormal
660,69,5,20,67,44,49,10,122,Abnormal
589,69,5,20,67,45,50,9,122,Abnormal
660,69,5,20,67,45,50,9,122,Abnormal
543,18,1,19,72,2,6,2,122,Abnormal
613,18,1,19,72,2,6,2,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
537,10,1,15,75,0,0,0,122,Abnormal
568,53,3,24,62,28,37,6,122,Abnormal
639,53,3,24,62,28,37,6,122,Abnormal
638,123,3,60,62,39,84,29,122,Abnormal
710,123,3,60,62,39,84,29,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
518,10,1,15,56,0,0,0,126,Abnormal
1368,10,1,15,65,0,0,0,122,Abnormal
798,280,13,53,65,195,233,37,122,Abnormal
870,280,13,53,65,195,233,37,122,Abnormal
781,263,13,53,65,178,216,37,122,Abnormal
853,263,13,53,65,178,216,37,122,Abnormal
782,264,13,51,65,183,219,35,122,Abnormal
854,264,13,51,65,183,219,35,122,Abnormal
603,87,1,24,63,50,59,18,122,Abnormal
674,87,1,24,63,50,59,18,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
503,10,1,15,41,0,0,0,122,Abnormal
837,320,13,71,64,200,256,54,122,Abnormal
909,320,13,71,64,200,256,54,122,Abnormal
783,266,13,53,64,182,220,36,122,Abnormal
855,266,13,53,64,182,220,36,122,Abnormal
792,275,13,56,64,186,227,38,122,Abnormal
864,275,13,56,64,186,227,38,122,Abnormal
527,10,1,15,65,0,0,0,122,Abnormal
544,10,1,15,82,0,0,0,122,Abnormal
638,122,5,49,63,50,84,28,122,Abnormal
710,122,5,49,63,50,84,28,122,Abnormal
596,80,5,23,63,48,56,14,122,Abnormal
667,80,5,23,63,48,56,14,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
589,69,5,20,67,43,48,11,122,Abnormal
660,69,5,20,67,43,48,11,122,Abnormal
586,66,5,19,67,43,47,9,122,Abnormal
657,66,5,19,67,43,47,9,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
531,10,1,15,69,0,0,0,122,Abnormal
1123,607,1,408,63,91,484,113,122,Abnormal
1195,607,1,408,63,91,484,113,122,Abnormal
552,36,1,17,63,21,23,3,122,Abnormal
623,36,1,17,63,21,23,3,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
528,10,1,15,66,0,0,0,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
557,42,3,21,62,20,26,6,122,Abnormal
628,42,3,21,62,20,26,6,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
569,54,3,20,62,32,37,7,122,Abnormal
640,54,3,20,62,32,37,7,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
532,10,1,15,70,0,0,0,122,Abnormal
1327,809,13,446,65,223,654,145,122,Abnormal
1399,809,13,446,65,223,654,145,122,Abnormal
806,288,13,64,65,181,230,48,122,Abnormal
878,288,13,64,65,181,230,48,122,Abnormal
763,245,13,52,65,164,201,34,122,Abnormal
835,245,13,52,65,164,201,34,122,Abnormal
764,246,13,53,65,164,202,34,122,Abnormal
836,246,13,53,65,164,202,34,122,Abnormal
525,10,1,15,63,0,0,0,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
557,10,1,15,95,0,0,0,122,Abnormal
536,10,1,15,74,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
817,300,13,59,64,202,246,44,122,Abnormal
889,300,13,59,64,202,246,44,122,Abnormal
809,292,13,55,64,198,238,44,122,Abnormal
881,292,13,55,64,198,238,44,122,Abnormal
546,10,1,15,84,0,0,0,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
539,10,1,15,77,0,0,0,122,Abnormal
614,98,5,29,63,55,69,19,122,Abnormal
685,98,5,29,63,55,69,19,122,Abnormal
604,88,5,26,63,51,62,16,122,Abnormal
675,88,5,26,63,51,62,16,122,Abnormal
601,85,5,24,63,51,60,15,122,Abnormal
672,85,5,24,63,51,60,15,122,Abnormal
502,10,1,15,40,0,0,0,122,Abnormal
631,111,5,31,67,60,76,25,122,Abnormal
703,111,5,31,67,60,76,25,122,Abnormal
596,76,5,23,67,45,53,13,122,Abnormal
667,76,5,23,67,45,53,13,122,Abnormal
587,67,5,17,67,45,47,10,122,Abnormal
658,67,5,17,67,45,47,10,122,Abnormal
586,66,5,16,67,46,47,9,122,Abnormal
657,66,5,16,67,46,47,9,122,Abnormal
549,10,1,15,87,0,0,0,122,Abnormal
511,10,1,15,49,0,0,0,122,Abnormal
584,59,1,30,72,17,32,17,122,Abnormal
655,59,1,30,72,17,32,17,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
625,109,1,30,63,61,76,23,122,Abnormal
696,109,1,30,63,61,76,23,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
609,94,3,35,62,43,63,21,122,Abnormal
680,94,3,35,62,43,63,21,122,Abnormal
559,44,3,23,62,20,28,6,122,Abnormal
630,44,3,23,62,20,28,6,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
564,49,3,20,62,29,34,5,122,Abnormal
635,49,3,20,62,29,34,5,122,Abnormal
538,10,1,15,76,0,0,0,122,Abnormal
531,10,1,15,69,0,0,0,122,Abnormal
773,255,13,58,65,166,209,36,122,Abnormal
845,255,13,58,65,166,209,36,122,Abnormal
776,258,13,57,65,168,210,38,122,Abnormal
848,258,13,57,65,168,210,38,122,Abnormal
769,251,13,54,65,167,206,35,122,Abnormal
841,251,13,54,65,167,206,35,122,Abnormal
531,10,1,15,69,0,0,0,122,Abnormal
609,93,1,51,63,38,74,9,122,Abnormal
680,93,1,51,63,38,74,9,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
520,10,1,15,58,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
835,318,13,66,64,209,260,48,122,Abnormal
907,318,13,66,64,209,260,48,122,Abnormal
796,279,13,61,64,183,229,40,122,Abnormal
868,279,13,61,64,183,229,40,122,Abnormal
789,272,13,57,64,182,224,38,122,Abnormal
861,272,13,57,64,182,224,38,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
523,10,1,15,61,0,0,0,122,Abnormal
516,10,1,15,54,0,0,0,126,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
509,10,1,15,47,0,0,0,122,Abnormal
647,131,5,44,63,64,93,28,122,Abnormal
719,131,5,44,63,64,93,28,122,Abnormal
596,80,5,23,63,48,56,14,122,Abnormal
667,80,5,23,63,48,56,14,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
529,10,1,15,67,0,0,0,122,Abnormal
591,71,5,17,67,49,51,10,122,Abnormal
662,71,5,17,67,49,51,10,122,Abnormal
589,69,5,16,67,49,50,9,122,Abnormal
660,69,5,16,67,49,50,9,122,Abnormal
1121,10,1,15,62,0,0,0,122,Abnormal
618,93,1,42,72,45,72,11,122,Abnormal
689,93,1,42,72,45,72,11,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
540,10,1,15,78,0,0,0,122,Abnormal
639,123,1,42,63,74,101,12,122,Abnormal
711,123,1,42,63,74,101,12,122,Abnormal
1099,583,1,408,63,68,461,112,122,Abnormal
1171,583,1,408,63,68,461,112,122,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
564,49,3,20,62,28,33,6,122,Abnormal
635,49,3,20,62,28,33,6,122,Abnormal
566,51,3,21,62,29,35,6,122,Abnormal
637,51,3,21,62,29,35,6,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
787,269,13,60,65,176,221,38,122,Abnormal
859,269,13,60,65,176,221,38,122,Abnormal
815,297,13,87,65,174,246,41,122,Abnormal
887,297,13,87,65,174,246,41,122,Abnormal
770,252,13,57,65,164,206,36,122,Abnormal
842,252,13,57,65,164,206,36,122,Abnormal
771,253,13,58,65,164,207,36,122,Abnormal
843,253,13,58,65,164,207,36,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
519,10,1,15,57,0,0,0,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
846,329,13,94,64,198,277,42,122,Abnormal
918,329,13,94,64,198,277,42,122,Abnormal
822,305,13,80,64,190,255,40,122,Abnormal
894,305,13,80,64,190,255,40,122,Abnormal
785,268,13,60,64,177,222,36,122,Abnormal
857,268,13,60,64,177,222,36,122,Abnormal
786,269,13,62,64,176,223,36,122,Abnormal
858,269,13,62,64,176,223,36,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
1215,10,1,15,95,0,0,0,122,Abnormal
602,86,5,24,63,51,60,16,122,Abnormal
673,86,5,24,63,51,60,16,122,Abnormal
600,84,5,23,63,51,59,15,122,Abnormal
671,84,5,23,63,51,59,15,122,Abnormal
598,78,5,19,67,53,57,11,122,Abnormal
669,78,5,19,67,53,57,11,122,Abnormal
596,76,5,17,67,54,56,10,122,Abnormal
667,76,5,17,67,54,56,10,122,Abnormal
533,10,1,15,71,0,0,0,122,Abnormal
540,15,1,16,72,3,4,1,122,Abnormal
610,15,1,16,72,3,4,1,122,Abnormal
546,10,1,15,84,0,0,0,126,Abnormal
560,44,1,15,63,32,32,2,122,Abnormal
631,44,1,15,63,32,32,2,122,Abnormal
521,10,1,15,59,0,0,0,122,Abnormal
646,131,3,59,62,48,92,29,122,Abnormal
718,131,3,59,62,48,92,29,122,Abnormal
618,103,3,30,62,63,78,15,122,Abnormal
689,103,3,30,62,63,78,15,122,Abnormal
565,50,3,20,62,29,34,6,122,Abnormal
636,50,3,20,62,29,34,6,122,Abnormal
563,48,3,19,62,29,33,5,122,Abnormal
634,48,3,19,62,29,33,5,122,Abnormal
785,267,13,57,65,179,221,36,122,Abnormal
857,267,13,57,65,179,221,36,122,Abnormal
548,32,1,20,63,14,19,3,122,Abnormal
619,32,1,20,63,14,19,3,122,Abnormal
544,28,1,16,63,15,16,2,122,Abnormal
615,28,1,16,63,15,16,2,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
524,10,1,15,62,0,0,0,122,Abnormal
530,10,1,15,68,0,0,0,122,Abnormal
837,320,13,74,64,197,256,54,122,Abnormal
909,320,13,74,64,197,256,54,122,Abnormal
868,351,13,99,64,195,279,62,122,Abnormal
940,351,13,99,64,195,279,62,122,Abnormal
808,291,13,61,64,194,240,41,122,Abnormal
880,291,13,61,64,194,240,41,122,Abnormal
792,275,13,59,64,183,227,38,122,Abnormal
864,275,13,59,64,183,227,38,122,Abnormal
517,10,1,15,55,0,0,0,122,Abnormal
541,10,1,15,79,0,0,0,122,Abnormal
549,10,1,15,87,0,0,0,122,Abnormal
639,123,5,37,63,62,84,29,122,Abnormal
711,123,5,37,63,62,84,29,122,Abnormal
645,129,5,32,63,75,92,27,122,Abnormal
717,129,5,32,63,75,92,27,122,Abnormal
596,80,5,23,63,48,56,14,122,Abnormal
667,80,5,23,63,48,56,14,122,Abnormal
594,78,5,22,63,48,55,13,122,Abnormal
665,78,5,22,63,48,55,13,122,Abnormal
640,120,5,27,67,75,87,23,122,Abnormal
712,120,5,27,67,75,87,23,122,Abnormal
635,115,5,30,67,71,86,19,122,Abnormal
707,115,5,30,67,71,86,19,122,Abnormal
593,73,5,17,67,51,53,10,122,Abnormal
664,73,5,17,67,51,53,10,122,Abnormal
588,68,5,16,67,48,49,9,122,Abnormal
659,68,5,16,67,48,49,9,122,Abnormal
